,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv,code
3545,002605.SZ,20191118,15.87,3.9022,6.4861,1.49,48.8678,19.9702,4.4031,6.7167,3.8726,39941.3589,26969.281,16225.2679,633869.3657,428002.4895,002605
3546,300366.SZ,20191118,10.27,2.3509,2.7038,1.03,,,2.212,3.3628,3.0675,52557.615,34193.1584,29729.8914,539766.7061,351163.7368,300366
3547,688028.SH,20191118,62.29,16.5857,16.5857,1.27,75.1638,80.9243,5.8659,19.0018,19.0824,8000.0,1815.2479,1815.2479,498320.0,113071.7917,688028
3548,600549.SH,20191118,12.42,0.305,0.591,0.95,34.9926,110.5886,2.4329,0.8929,0.9626,140604.62,140604.62,72553.6294,1746309.3804,1746309.3804,600549
3549,600874.SH,20191118,6.88,0.1417,0.4144,0.62,19.5929,20.8176,1.6218,4.012,3.6946,142722.843,108722.843,37166.3244,981933.1598,748013.1598,600874
3550,600485.SH,20191118,1.14,2.6679,2.6679,0.71,,,,6.68,6.5519,292374.2782,189500.0042,189500.0042,333306.6771,216030.0048,600485
3551,300409.SZ,20191118,11.12,1.4358,1.7438,0.68,23.2452,,2.1825,1.4433,1.5168,45998.8264,25369.2834,20888.4084,511506.9496,282106.4314,300409
3552,000930.SZ,20191118,6.35,0.7128,0.7128,1.07,24.2888,22.0277,1.2164,0.6627,0.4413,184764.4377,81241.1115,81241.1115,1173254.1794,515881.058,000930
3553,002346.SZ,20191118,10.64,0.1467,0.5562,0.81,80.6341,58.2646,2.2454,8.3992,11.4998,44157.5416,39463.2807,10409.508,469836.2426,419889.3066,002346
3554,600803.SH,20191118,9.94,0.292,0.7294,0.49,9.2488,8.9707,1.3133,0.8964,0.9003,122935.5783,122935.5783,49204.9525,1221979.6483,1221979.6483,600803
3555,600661.SH,20191118,17.98,0.1864,0.5296,0.99,,,4.7968,2.4587,2.2429,28654.883,25907.6526,9117.8841,515214.7963,465819.5937,600661
3556,603466.SH,20191118,13.42,12.4595,12.4595,1.39,18.5598,15.9335,2.4302,2.2918,2.0741,29175.1,8911.93,8911.93,391529.842,119598.1006,603466
3557,002469.SZ,20191118,3.81,0.3717,0.5077,0.72,47.9468,42.017,1.6085,3.6635,2.9764,50326.2849,46342.3224,33923.9814,191743.1455,176564.2483,002469
3558,600999.SH,20191118,16.44,0.1663,0.4083,0.93,24.8901,17.8308,1.6098,9.7281,6.7037,669940.9329,571900.8149,233003.2992,11013828.9369,9402049.397,600999
3559,300430.SZ,20191118,7.33,1.1237,1.6891,1.13,19.489,20.917,1.1877,2.8932,2.8621,27200.8896,22351.0537,14868.7006,199382.5208,163833.2236,300430
3560,000586.SZ,20191118,10.06,1.8484,2.8623,0.71,,376.3738,8.0292,4.5605,4.2849,19344.0,19344.0,12491.6369,194600.64,194600.64,000586
3561,002273.SZ,20191118,13.74,7.0912,8.8834,2.1,33.0357,36.5679,3.8686,6.6535,5.6115,112625.3745,108377.5316,86512.2043,1547472.6456,1489107.2842,002273
3562,600487.SH,20191118,15.95,1.7912,2.5223,1.49,11.994,18.8372,2.3177,0.8966,0.8837,190368.7203,186032.677,132109.7958,3036381.0888,2967221.1982,600487
3563,002881.SZ,20191118,28.0,5.8074,5.8074,0.69,108.8293,151.5804,9.4018,5.1297,5.0398,18133.9,4533.9,4533.9,507749.2,126949.2,002881
3564,300292.SZ,20191118,4.99,1.6852,1.8417,0.71,,,3.956,2.0949,1.7443,127485.0476,102961.6865,94212.9767,636150.3875,513778.8156,300292
3565,002839.SZ,20191118,5.74,1.4022,1.4022,0.72,12.4239,11.2154,1.0509,3.4599,2.8433,180755.9904,86561.9548,86561.9548,1037539.3849,496865.6206,002839
3566,002380.SZ,20191118,13.68,0.7144,0.9249,0.73,29.2629,26.389,1.5149,5.3921,4.7063,23999.1649,14335.3629,11072.7327,328308.5758,196107.7645,002380
3567,603013.SH,20191118,16.64,9.0597,9.0597,1.33,25.4446,21.7488,2.6965,1.0812,1.011,51000.0,6000.0,6000.0,848640.0,99840.0,603013
3568,300148.SZ,20191118,4.47,7.6071,10.4951,1.57,,,1.1261,3.3548,3.1679,84493.4446,79521.9675,57639.542,377685.6974,355463.1947,300148
3569,603878.SH,20191118,10.28,2.3569,3.016,1.09,14.7777,9.7499,1.2811,1.4713,1.2827,28625.632,14314.2314,11186.0954,294271.497,147150.2988,603878
3570,002443.SZ,20191118,6.53,0.5669,0.7235,0.91,17.7954,14.0235,1.4624,0.707,0.6684,52053.552,51069.3003,40013.3724,339909.6946,333482.531,002443
3571,600050.SH,20191118,5.79,0.2291,0.6149,0.62,44.0322,36.4706,1.258,0.6177,0.6233,3103370.5687,2119659.6395,789710.7974,17968515.5928,12272829.3127,600050
3572,600026.SH,20191118,5.64,0.4439,1.0129,0.78,216.3072,23.7811,0.8025,1.8509,1.5657,403203.2861,273603.2861,119910.8266,2274066.5336,1543122.5336,600026
3573,300064.SZ,20191118,3.17,0.7744,1.2712,0.87,39.6654,,0.5468,3.0813,4.2152,120547.6595,60565.5065,36894.1765,382136.0806,191992.6556,300064
3574,002145.SZ,20191118,3.98,2.1915,3.4815,7.29,15.7133,15.1494,1.871,2.0503,1.9109,159124.5576,159114.4326,100158.4542,633315.7392,633275.4417,002145
3575,300310.SZ,20191118,4.85,1.2445,1.4553,0.73,,,2.6888,1.6602,1.7309,88271.5986,68131.8545,58262.3867,428117.2532,330439.4943,300310
3576,000027.SZ,20191118,6.04,0.1263,0.4819,0.82,34.6697,13.3057,0.9994,1.2924,1.0919,396449.1597,396449.1597,103890.679,2394552.9246,2394552.9246,000027
3577,002326.SZ,20191118,8.98,2.6013,3.0769,0.6,17.8721,21.8575,2.4601,2.3954,2.0508,87899.6469,66576.4348,56286.2148,789338.8292,597856.3845,002326
3578,002808.SZ,20191118,10.97,5.9297,7.1971,0.5,85.0767,112.5653,5.1504,9.2491,9.6659,26880.0,26795.139,22076.5342,294873.6,293942.6748,002808
3579,002613.SZ,20191118,2.59,0.1485,0.2047,0.52,65.1669,,1.6288,2.3905,2.971,93717.0,50910.2342,36946.9994,242727.03,131857.5066,002613
3580,300711.SZ,20191118,14.31,2.6407,2.6407,1.19,158.5281,,4.6493,12.3366,14.2325,17303.5144,5576.04,5576.04,247613.2911,79793.1324,300711
3581,603337.SH,20191118,20.0,0.9201,0.9201,1.12,19.6346,26.5344,3.4334,2.1484,2.3222,44594.982,11753.642,11753.642,891899.64,235072.84,603337
3582,600600.SH,20191118,54.5,1.0924,2.6144,0.63,51.7709,38.5853,3.6992,2.7706,2.6455,135098.2795,69591.3617,29078.1562,7362856.2328,3792729.2127,600600
3583,002620.SZ,20191118,5.65,0.3593,0.5795,0.54,14.4825,12.8965,0.93,0.592,0.5784,37863.0,30363.2488,18828.5932,213925.95,171552.3557,002620
3584,600100.SH,20191118,8.04,0.2885,0.4013,0.7,,,1.4365,0.9596,1.0528,296389.8951,296389.8951,213095.0071,2382974.7566,2382974.7566,600100
3585,000012.SZ,20191118,4.33,0.2595,0.2715,0.8,29.7119,25.4817,1.4097,1.2685,1.3298,310819.6163,195755.0017,187091.657,1345848.9386,847619.1574,000012
3586,601098.SH,20191118,11.42,0.1922,0.5443,0.96,16.5689,15.9408,1.5413,2.1419,2.0843,179600.0,179600.0,63411.652,2051032.0,2051032.0,601098
3587,000897.SZ,20191118,1.83,0.2428,0.315,0.58,,,2.9112,19.1224,14.5457,161727.2234,161724.4634,124647.1852,295960.8188,295955.768,000897
3588,600567.SH,20191118,3.16,0.4324,0.6486,0.7,4.5219,6.5514,1.0442,0.5946,0.6149,458471.1167,458471.1167,305625.3607,1448768.7288,1448768.7288,600567
3589,002484.SZ,20191118,6.63,0.8088,1.4384,0.75,22.1924,22.9925,1.6009,2.7564,2.6167,81515.5441,76364.7129,42938.9383,540448.0574,506298.0465,002484
3590,601138.SH,20191118,15.94,2.8554,2.8554,1.05,18.7147,18.2517,3.9238,0.7615,0.769,1984448.3574,160877.2023,160877.2023,31632106.817,2564382.6047,601138
3591,600829.SH,20191118,6.36,0.1659,0.6588,0.53,14.3027,13.9063,2.0611,0.5227,0.4676,57988.8597,57988.8597,14599.4243,368809.1477,368809.1477,600829
3592,300343.SZ,20191118,2.73,1.285,1.3714,0.79,,,1.3048,0.896,0.8429,118139.9292,79474.7692,74464.8193,322522.0067,216966.1199,300343
3593,300354.SZ,20191118,11.98,1.9751,2.5905,0.71,94.0202,80.9715,4.6166,12.3481,11.1374,13832.0201,7693.2237,5865.6954,165707.6008,92164.8199,300354
3594,600525.SH,20191118,6.01,0.7111,1.0071,0.79,71.2409,,1.7184,1.1147,1.3371,132366.6752,130577.5152,92196.3639,795523.718,784770.8664,600525
3595,600380.SH,20191118,10.31,1.242,2.5137,1.36,28.5685,23.8801,1.9378,1.7834,1.685,193803.3338,193803.3338,95757.4556,1998112.3715,1998112.3715,600380
3596,601330.SH,20191118,10.17,1.3153,1.3153,0.58,43.2938,33.3007,3.6873,11.1931,7.7261,116120.0,25565.059,25565.059,1180940.4,259996.65,601330
3597,603365.SH,20191118,15.17,1.1731,1.1731,0.72,14.1907,12.6815,1.8858,1.4879,1.3791,26667.0,8858.4,8858.4,404538.39,134381.928,603365
3598,300005.SZ,20191118,3.74,2.455,2.8373,2.72,,,1.3751,1.6737,1.9197,89129.3904,66222.2741,57298.4804,333343.9201,247671.3051,300005
3599,002938.SZ,20191118,50.0,2.9681,2.9681,0.82,41.7042,39.6964,6.2276,4.47,4.458,231143.0816,23114.3082,23114.3082,11557154.08,1155715.41,002938
3600,300713.SZ,20191118,12.37,2.1021,3.3205,0.91,147.7186,,2.4547,5.776,6.1103,14343.75,6422.3753,4065.7761,177432.1875,79444.7825,300713
3601,688139.SH,20191118,24.48,6.5226,6.5226,0.61,68.1123,44.9499,3.2543,9.2221,8.1559,31707.1758,7277.9282,7277.9282,776191.6636,178163.6823,688139
3602,603358.SH,20191118,12.81,0.1821,0.272,0.51,19.5176,27.503,1.5375,0.9913,1.0125,31360.0,13770.1564,9219.7224,401721.6,176395.7035,603358
3603,300731.SZ,20191118,27.73,10.1599,16.3452,1.34,78.152,61.6657,6.2708,12.112,11.1664,12486.6547,8222.438,5110.932,346254.9348,228008.2057,300731
3604,000910.SZ,20191118,11.71,1.7548,3.3151,1.17,8.9451,8.6391,1.3689,0.8929,0.8924,55366.95,54010.2425,28590.1625,648346.9845,632459.9397,000910
3605,002172.SZ,20191118,3.7,0.1792,0.3073,0.58,277.3205,,1.8608,0.6099,0.8558,77648.1362,77311.8646,45079.786,287298.1039,286053.899,002172
3606,688005.SH,20191118,23.92,7.4727,7.4727,1.34,49.807,48.8887,2.4191,3.4865,2.606,44328.57,4073.7067,4073.7067,1060339.3944,97443.0643,688005
3607,300341.SZ,20191118,8.66,0.1698,0.4872,0.17,29.8978,28.0528,4.6549,4.5137,4.0884,51016.3336,50964.2686,17766.0342,441801.449,441350.5661,300341
3608,600481.SH,20191118,3.17,0.1599,0.3346,0.88,20.6103,22.6404,2.3533,2.0719,2.0936,163733.5808,162661.5808,77728.8156,519035.4511,515637.2111,600481
3609,688188.SH,20191118,123.2,3.2416,3.2416,0.65,88.4573,58.0469,5.8867,50.2316,36.6109,10000.0,2290.9369,2290.9369,1232000.0,282243.4261,688188
3610,300325.SZ,20191118,3.04,1.5674,2.4625,0.99,,,2.2598,1.3936,2.5563,100574.3085,99643.3025,63423.3358,305745.8978,302915.6396,300325
3611,600580.SH,20191118,8.96,1.0818,2.0561,0.82,18.1949,11.5645,1.7354,1.0461,0.9574,129315.9586,129060.3586,67903.2589,1158670.9891,1156380.8131,600580
3612,600898.SH,20191118,7.55,0.3778,0.5322,0.46,,,,0.7228,1.4228,25252.382,25252.382,17927.8753,190655.4841,190655.4841,600898
3613,002415.SZ,20191118,33.1,0.4236,1.0532,0.67,27.246,25.8102,7.649,6.2066,5.5361,934501.0696,807400.6784,324694.064,30931985.4038,26724962.455,002415
3614,300016.SZ,20191118,8.41,1.1535,1.3255,0.72,27.8313,21.8071,3.2314,6.7632,5.4714,48898.9876,37230.1781,32398.8444,411240.4857,313105.7978,300016
3615,002516.SZ,20191118,2.61,0.1517,0.2079,0.81,16.5487,24.8423,1.0803,2.173,2.4206,147083.8682,93852.1289,68496.2648,383888.896,244954.0564,002516
3616,600190.SH,20191118,2.93,0.0671,0.2781,0.7,24.2545,21.2972,0.9268,0.9907,0.806,200229.15,177948.453,42907.9758,586671.4095,521388.9673,600190
3617,300353.SZ,20191118,11.96,1.7569,1.9105,0.78,64.39,35.7918,2.6019,6.4025,6.9571,51098.0897,36713.678,33761.5389,611133.1528,439095.5889,300353
3618,600959.SH,20191118,3.86,0.2403,0.4479,1.12,30.9142,39.0336,0.8894,2.448,2.532,500071.7686,388452.9799,208413.1391,1930277.0268,1499428.5024,600959
3619,002163.SZ,20191118,4.51,0.2449,0.3474,0.61,111.0025,43.7271,5.2914,0.7587,0.7976,80355.0,80345.0108,56626.2689,362401.05,362355.9987,002163
3620,002926.SZ,20191118,9.5,0.5083,0.6942,0.93,29.5072,21.4512,1.2877,9.7977,7.4961,262500.0,177814.7433,130201.8846,2493750.0,1689240.0614,002926
3621,600702.SH,20191118,29.25,10.2341,14.7378,3.36,28.8668,26.5492,3.4979,4.4596,3.9998,33730.0,32951.9,22882.3232,986602.5,963843.075,600702
3622,601966.SH,20191118,21.7,0.6615,2.0128,1.44,22.0453,17.2263,2.527,1.7018,1.5532,120001.1901,120001.1901,39441.1901,2604025.8252,2604025.8252,601966
3623,603444.SH,20191118,282.2,3.3196,3.3196,1.54,28.058,22.8948,6.9254,12.2592,9.8955,7188.2225,4154.7126,4154.7126,2028516.3895,1172459.8957,603444
3624,300280.SZ,20191118,15.62,1.529,2.1676,0.78,32.2562,27.0214,1.4792,3.7865,4.5107,16206.5744,13403.4875,9454.5375,253146.6921,209362.4748,300280
3625,300330.SZ,20191118,9.48,1.1242,1.5125,0.69,,,4.3082,7.6863,5.5904,16800.0,16764.1461,12461.0757,159264.0,158924.105,300330
3626,600261.SH,20191118,4.38,0.7918,1.37,0.86,16.5398,10.2901,1.6683,1.1325,1.1659,145210.293,145210.293,83921.9098,636021.0833,636021.0833,600261
3627,000629.SZ,20191118,2.69,0.4365,0.5864,0.75,7.4774,9.4206,2.4448,1.524,1.5534,858974.6202,476713.9025,354849.335,2310641.7283,1282360.3977,000629
3628,600448.SH,20191118,5.49,1.1316,1.3639,1.45,137.1215,372.206,1.9415,0.8828,0.9083,52484.9718,51469.7434,42704.5993,288142.4952,282568.8913,600448
3629,603377.SH,20191118,22.37,0.6727,1.9932,1.11,58.9134,58.9048,7.6878,12.5162,11.9737,58800.0,58800.0,19844.875,1315356.0,1315356.0,603377
3630,002487.SZ,20191118,5.07,1.2248,2.2923,0.72,44.8524,22.1777,1.4507,2.902,1.9816,55509.0,53735.5625,28711.8719,281430.63,272439.3019,002487
3631,300263.SZ,20191118,4.4,1.6021,1.9836,2.17,29.6334,22.3951,1.4933,2.4984,2.2048,91486.9304,67385.8851,54427.6078,402542.4938,296497.8944,300263
3632,603421.SH,20191118,15.11,0.4724,1.1051,0.86,34.7689,44.6213,2.3783,4.0651,4.2494,46924.5865,46431.2465,19848.446,709030.502,701576.1346,603421
3633,603258.SH,20191118,24.02,6.8805,23.2179,4.8,45.1435,32.0935,3.2266,13.0555,9.5429,24371.1,24000.0,7112.22,585393.822,576480.0,603258
3634,300146.SZ,20191118,15.9,0.7135,0.8936,0.66,25.1068,22.1673,3.4084,5.7833,4.7383,158249.2554,88188.0833,70422.7897,2516163.1609,1402190.5245,300146
3635,601991.SH,20191118,2.4,0.0766,0.3795,0.94,35.9729,46.9798,1.0401,0.4756,0.4759,1850671.0504,999436.0,201672.8387,4441610.521,2398646.4,601991
3636,300645.SZ,20191118,14.15,1.2735,1.4168,0.76,35.5948,34.5233,3.0814,3.162,2.7396,12666.6667,8629.6288,7756.9596,179233.3338,122109.2475,300645
3637,300386.SZ,20191118,14.2,4.5844,6.1751,0.7,44.5417,69.2651,3.3667,5.5386,6.0715,41804.4,21925.06,16277.2642,593622.48,311335.852,300386
3638,600233.SH,20191118,12.44,0.1886,1.0425,0.74,18.5729,17.4519,2.9545,1.2875,1.161,284264.709,283366.1511,51263.5049,3536252.98,3525074.9197,600233
3639,002218.SZ,20191118,2.82,0.2393,0.4265,0.71,39.2126,39.0368,1.1807,3.1109,3.1751,123634.2104,121571.7329,68215.7951,348648.4733,342832.2868,002218
3640,002771.SZ,20191118,11.06,1.1987,1.4832,0.67,55.1601,78.2795,3.4296,2.6555,2.927,20989.358,12891.7459,10419.0182,232142.2995,142582.7097,002771
3641,600060.SH,20191118,8.84,0.6918,1.2471,0.79,29.4772,35.963,0.8116,0.3293,0.3361,130848.1222,130848.1222,72585.156,1156697.4002,1156697.4002,600060
3642,603156.SH,20191118,28.68,0.44,0.6554,0.44,10.6611,10.6998,2.6396,3.7137,4.161,105457.8,63944.5325,42927.3755,3024529.704,1833929.1921,603156
3643,601003.SH,20191118,4.83,0.3409,1.9485,1.86,2.6853,4.3601,1.1813,0.2614,0.2578,256279.32,256279.32,44836.0065,1237829.1156,1237829.1156,601003
3644,600400.SH,20191118,3.28,0.0757,0.1624,0.58,40.1281,46.7597,2.0035,3.347,3.2278,253325.6912,253325.6912,118099.648,830908.2671,830908.2671,600400
3645,600111.SH,20191118,9.72,0.4416,0.7173,0.66,60.4898,53.0572,3.7022,2.5306,1.8861,363306.6,363306.6,223651.4078,3531340.152,3531340.152,600111
3646,000627.SZ,20191118,6.6,0.1533,0.396,1.05,24.5817,24.5068,1.604,1.0535,0.6627,494062.9165,430312.9165,166586.6288,3260815.2489,2840065.2489,000627
3647,600231.SH,20191118,2.62,0.1601,0.6282,2.08,6.0635,21.2098,0.939,0.3494,0.3443,277108.2743,277108.2743,70621.7827,726023.6787,726023.6787,600231
3648,300328.SZ,20191118,12.89,1.3066,2.6856,0.59,109.4599,107.6023,4.6908,6.0185,5.4776,46028.24,46028.24,22393.24,593304.0136,593304.0136,300328
3649,603768.SH,20191118,10.31,0.3218,0.4116,0.37,26.8718,52.1587,1.234,1.1221,1.1685,20400.0,7012.5,5482.5,210324.0,72298.875,603768
3650,600800.SH,20191118,5.25,0.4124,0.5736,0.64,44.2749,50.7177,26.0586,22.0878,29.7012,61127.1047,61095.6047,43922.47,320917.2997,320751.9247,600800
3651,600489.SH,20191118,7.76,0.4518,0.9098,0.73,136.6731,198.933,1.9561,0.7773,0.7414,345113.7189,345113.7189,171397.1769,2678082.4587,2678082.4587,600489
3652,002276.SZ,20191118,6.64,4.8451,7.7528,1.37,61.5465,31.981,1.6501,0.7867,0.7173,103548.9098,103388.1936,64612.3982,687564.7611,686497.6055,002276
3653,603157.SH,20191118,4.18,2.3826,3.0519,0.87,,,0.8607,0.225,0.2352,54767.1642,14580.3027,11382.813,228926.7464,60945.6653,603157
3654,000848.SZ,20191118,7.63,0.6431,1.0843,0.72,18.076,17.5403,3.9431,3.5186,3.3626,97856.2728,97835.5383,58023.5505,746643.3615,746485.1572,000848
3655,600168.SH,20191118,6.36,0.1889,0.4748,1.22,16.1216,14.79,0.8712,3.1094,2.9013,70956.9692,70956.9692,28230.26,451286.3241,451286.3241,600168
3656,600623.SH,20191118,6.42,0.1646,0.6597,0.89,7.4794,18.027,0.7414,0.3055,0.3224,210529.6763,186219.6763,46463.0373,1351600.5218,1195530.3218,600623
3657,002219.SZ,20191118,2.3,0.2948,0.5788,0.52,,,1.6831,1.1177,1.1271,186523.643,184418.8972,93917.8973,429004.3789,424163.4636,002219
3658,600681.SH,20191118,6.86,0.251,0.8302,0.66,9.8341,10.4881,2.2089,2.0825,1.8678,144274.031,137410.1057,41539.7933,989719.8527,942633.3251,600681
3659,600319.SH,20191118,3.99,0.4436,0.6663,0.54,405.2227,103.6276,22.4198,0.6264,0.6811,31559.4,31559.4,21010.7241,125922.006,125922.006,600319
3660,600769.SH,20191118,5.43,0.413,0.5616,0.7,399.8309,421.5215,36.1904,54.5536,72.0916,37497.72,37497.72,27577.2943,203612.6196,203612.6196,600769
3661,688015.SH,20191118,31.6,3.1995,3.1995,0.71,76.1501,49.2771,5.0322,4.3492,3.5514,16000.0,3273.8183,3273.8183,505600.0,103452.6583,688015
3662,002174.SZ,20191118,15.36,3.0355,4.2175,1.59,13.5236,13.2289,2.5727,3.8106,3.7903,88846.7873,64488.662,46414.2568,1364686.6529,990545.8483,002174
3663,000697.SZ,20191118,11.19,0.3555,0.4806,0.5,306.1008,44.7347,2.5108,4.6897,3.7411,67161.6059,56570.6433,41846.9647,751538.37,633025.4985,000697
3664,000026.SZ,20191118,8.99,5.5451,10.2097,1.33,21.6623,19.9209,1.5148,1.1711,1.1138,44296.8881,35671.6368,19373.9041,398229.024,320688.0148,000026
3665,603636.SH,20191118,10.65,1.0557,2.4543,0.87,32.5126,42.2993,3.1985,5.7293,4.8342,52668.4472,52464.9696,22567.291,560918.9627,558751.9262,603636
3666,600021.SH,20191118,7.13,0.2849,0.6947,0.74,6.7389,6.2897,1.1834,0.8265,0.7863,261716.4197,234724.6305,96249.5562,1866038.0725,1673586.6155,600021
3667,603683.SH,20191118,12.91,1.9097,1.9097,0.52,71.2085,208.1141,2.0689,1.8564,1.6914,12667.0,5043.8,5043.8,163530.97,65115.458,603683
3668,000037.SZ,20191118,12.26,0.2453,0.4155,0.89,383.8142,,3.7202,3.9205,6.8286,60276.2596,33889.4011,20012.1057,738986.9427,415484.0575,000037
3669,600084.SH,20191118,2.5,0.3052,0.5543,0.91,,,1.284,8.2048,12.5466,112372.683,112372.683,61880.0532,280931.7075,280931.7075,600084
3670,300170.SZ,20191118,9.69,3.1843,3.4994,1.15,22.2311,38.4944,2.7573,3.0016,2.8746,88758.2589,71240.3671,64825.2401,860067.5287,690319.1572,300170
3671,300385.SZ,20191118,11.52,0.4857,0.7663,0.59,55.3701,31.3064,1.979,2.4993,2.0197,20821.6208,11750.2395,7447.1758,239865.0716,135362.759,300385
3672,002177.SZ,20191118,5.56,2.2817,2.8545,0.66,,,2.5729,10.7359,18.5543,76119.1294,76119.1294,60844.5984,423222.3595,423222.3595,002177
3673,300589.SZ,20191118,12.7,3.1805,3.5116,0.44,82.7362,77.7522,7.4103,5.4877,4.845,20280.78,6306.9467,5712.3612,257565.906,80098.2231,300589
3674,600550.SH,20191118,2.93,0.1611,0.3909,0.75,,,7.6257,1.6931,1.7422,184152.848,153460.7067,63240.9691,539567.8446,449639.8706,600550
3675,002860.SZ,20191118,20.94,5.0598,5.0778,0.75,25.7147,18.4537,2.9958,5.9961,3.9664,11716.802,4824.7371,4807.5831,245349.8339,101029.9949,002860
3676,000751.SZ,20191118,2.98,0.4311,0.5642,1.33,79.163,31.434,1.6387,0.5027,0.5141,140986.9279,140986.6379,107726.4353,420141.0451,420140.1809,000751
3677,002580.SZ,20191118,4.97,0.4346,0.4972,0.64,107.3788,75.1508,1.4378,0.9453,0.9175,34912.9995,31247.2087,27311.0104,173517.6075,155298.6272,002580
3678,600742.SH,20191118,11.29,0.6302,0.9979,1.1,11.5858,12.3754,1.1667,0.4212,0.4299,50765.616,50765.616,32059.8042,573143.8046,573143.8046,600742
3679,002342.SZ,20191118,2.98,0.2851,0.4028,0.81,160.5693,146.9249,1.1774,1.6977,1.5471,96000.0,88113.5625,62383.5625,286080.0,262578.4163,002342
3680,603277.SH,20191118,9.88,0.8347,1.978,0.66,16.3095,14.4126,2.0901,2.7266,2.428,40996.5,15639.6,6600.0,405045.42,154519.248,603277
3681,600603.SH,20191118,5.06,0.282,0.3712,0.53,11.5275,11.1678,1.0508,3.0512,2.8203,125476.6752,51042.6189,38786.4163,634911.9765,258275.6516,600603
3682,000983.SZ,20191118,5.57,0.2415,0.5297,0.99,9.7381,8.4146,0.8297,0.5439,0.523,315120.0,315119.766,143698.2552,1755218.4,1755217.0966,000983
3683,300493.SZ,20191118,8.34,11.8844,19.4651,1.37,252.2021,370.6558,5.3549,2.3499,2.7222,47706.8962,47706.8962,29127.5212,397875.5143,397875.5143,300493
3684,002020.SZ,20191118,10.19,1.7133,1.959,0.52,19.9614,14.2595,1.9852,2.5092,2.1063,72487.2,58849.3803,51470.4125,738644.568,599675.1853,002020
3685,300668.SZ,20191118,17.45,0.9889,1.3552,0.78,22.1975,21.2003,3.814,5.4307,5.0903,10635.25,4461.1428,3255.1902,185585.1125,77846.9419,300668
3686,600470.SH,20191118,3.98,1.0271,1.3786,1.05,,,1.4315,0.4984,0.4611,52160.0,52160.0,38862.8256,207596.8,207596.8,600470
3687,000665.SZ,20191118,4.79,0.2119,0.4794,0.66,25.1717,36.2369,0.7074,1.6795,1.7066,96356.9969,96349.1814,42595.1065,461550.0152,461512.5789,000665
3688,601139.SH,20191118,8.23,0.778,4.7337,0.89,22.9655,21.4008,2.1397,1.8582,1.7762,287676.7544,286570.7534,47100.1162,2367579.6887,2358477.3005,601139
3689,300488.SZ,20191118,15.48,1.8669,2.8336,0.97,37.3503,41.0435,2.6411,7.1348,7.6439,16709.2123,4997.7643,3292.8063,258658.6064,77365.3914,300488
3690,600195.SH,20191118,13.92,1.5722,3.1389,0.97,28.2134,33.5584,2.8334,2.6445,2.7947,84240.8,84240.8,42193.9196,1172631.936,1172631.936,600195
3691,002023.SZ,20191118,10.67,1.0669,1.208,0.72,126.0748,123.5379,2.274,15.6606,11.2219,75679.1003,65928.0517,58227.7022,807496.0002,703452.3116,002023
3692,300717.SZ,20191118,15.12,1.579,1.8641,0.9,33.1654,31.5842,2.7108,5.0499,4.9594,10240.0,4249.6,3599.696,154828.8,64253.952,300717
3693,603587.SH,20191118,24.27,1.8848,2.7543,1.08,16.952,16.1121,3.0759,4.6334,4.1692,40100.0,9500.0,6500.83,973227.0,230565.0,603587
3694,300470.SZ,20191118,25.04,0.6919,0.9507,0.94,28.903,24.0757,3.8934,6.9922,5.6679,19674.71,17972.73,13080.7235,492654.7384,450037.1592,300470
3695,600158.SH,20191118,9.54,0.6112,0.6376,0.54,95.931,111.377,4.7191,5.5517,5.8922,84373.5373,65749.5392,63028.3673,804923.5458,627250.604,600158
