,code,begin,end,status,begin_price,end_price,days,p_change
7024,603660,2017-11-30,2017-12-01,down,33.77,31.07,1,-7.995
7025,603660,2017-12-01,2017-12-04,up,31.07,33.58,3,8.079
7026,603660,2017-12-04,2017-12-05,down,33.58,31.58,1,-5.956
7027,603660,2017-12-05,2017-12-06,up,31.58,32.65,1,3.388
11920,603663,2016-08-01,2016-11-10,up,7.574,53.418,101,605.281
11921,603663,2016-11-10,2017-12-06,down,53.418,19.71,391,-63.102
10994,603665,2017-03-13,2017-03-27,up,25.68,79.23,14,208.528
10995,603665,2017-03-27,2017-12-06,down,79.23,29.01,254,-63.385
10996,603665,2017-12-06,2017-12-07,up,29.01,29.49,1,1.655
10217,603667,2016-10-25,2016-11-15,up,12.59,52.467,21,316.736
10218,603667,2016-11-15,2017-07-18,down,52.467,19.49,245,-62.853
10219,603667,2017-07-18,2017-10-12,up,19.49,27.15,86,39.302
10220,603667,2017-10-12,2017-11-21,down,27.15,21.5,40,-20.81
10221,603667,2017-11-21,2017-12-04,up,21.5,23.98,13,11.535
10222,603667,2017-12-04,2017-12-06,down,23.98,22.71,2,-5.296
7701,603668,2017-01-17,2017-03-21,up,6.364,24.863,63,290.682
7702,603668,2017-03-21,2017-11-29,down,24.863,11.5,253,-53.747
7703,603668,2017-11-29,2017-12-04,up,11.5,12.77,5,11.043
7704,603668,2017-12-04,2017-12-06,down,12.77,12.07,2,-5.482
9425,603669,2016-01-04,2016-05-18,down,34.34,25.11,135,-26.878
9424,603669,2016-05-18,2016-11-01,up,25.11,43.166,167,71.908
9423,603669,2016-11-01,2017-12-06,down,43.166,18.5,400,-57.142
10376,603676,2017-07-21,2017-08-29,up,7.96,21.68,39,172.362
10377,603676,2017-08-29,2017-12-05,down,21.68,11.5,98,-46.956
10378,603676,2017-12-05,2017-12-07,up,11.5,11.91,2,3.565
375,603677,2017-02-06,2017-02-17,up,17.633,41.576,11,135.785
376,603677,2017-02-17,2017-11-28,down,41.576,21.54,284,-48.191
377,603677,2017-11-28,2017-11-30,up,21.54,26.79,2,24.373
378,603677,2017-11-30,2017-12-05,down,26.79,24.58,5,-8.249
379,603677,2017-12-05,2017-12-06,up,24.58,26.08,1,6.103
7222,603678,2016-01-04,2016-03-08,down,34.483,18.127,64,-47.432
7223,603678,2016-03-08,2016-11-22,up,18.127,35.883,259,97.953
7224,603678,2016-11-22,2017-07-26,down,35.883,23.05,246,-35.763
7225,603678,2017-07-26,2017-10-26,up,23.05,30.15,92,30.803
7226,603678,2017-10-26,2017-11-28,down,30.15,25.66,33,-14.892
7227,603678,2017-11-28,2017-11-30,up,25.66,27.5,2,7.171
7228,603678,2017-11-30,2017-12-05,down,27.5,25.66,5,-6.691
7229,603678,2017-12-05,2017-12-06,up,25.66,26.26,1,2.338
3610,603679,2017-06-21,2017-08-08,up,13.59,35.7,48,162.693
3611,603679,2017-08-08,2017-12-05,down,35.7,22.8,119,-36.134
3612,603679,2017-12-05,2017-12-07,up,22.8,24.02,2,5.351
3649,603686,2016-01-04,2016-01-29,down,40.427,20.856,25,-48.411
3650,603686,2016-01-29,2016-06-01,up,20.856,39.708,124,90.391
3651,603686,2016-06-01,2017-11-17,down,39.708,26.2,534,-34.018
3652,603686,2017-11-17,2017-12-01,up,26.2,29.3,14,11.832
3653,603686,2017-12-01,2017-12-06,down,29.3,27.7,5,-5.461
10229,603688,2016-01-04,2016-01-28,down,15.766,9.561,24,-39.357
10230,603688,2016-01-28,2017-11-21,up,9.561,20.92,663,118.806
10231,603688,2017-11-21,2017-11-28,down,20.92,16.3,7,-22.084
10232,603688,2017-11-28,2017-12-04,up,16.3,19.03,6,16.748
10233,603688,2017-12-04,2017-12-05,down,19.03,17.03,1,-10.51
10234,603688,2017-12-05,2017-12-06,up,17.03,17.88,1,4.991
9619,603689,2017-01-10,2017-05-19,up,11.306,25.935,129,129.391
9620,603689,2017-05-19,2017-08-14,down,25.935,13.89,87,-46.443
9621,603689,2017-08-14,2017-11-06,up,13.89,18.37,84,32.253
9622,603689,2017-11-06,2017-11-20,down,18.37,15.2,14,-17.256
9623,603689,2017-11-20,2017-11-22,up,15.2,17.7,2,16.447
9624,603689,2017-11-22,2017-11-28,down,17.7,15.45,6,-12.712
9625,603689,2017-11-28,2017-11-30,up,15.45,17.38,2,12.492
9626,603689,2017-11-30,2017-12-06,down,17.38,16.04,6,-7.71
11102,603690,2017-01-13,2017-03-21,up,2.072,31.865,67,1437.886
11103,603690,2017-03-21,2017-07-24,down,31.865,14.03,125,-55.971
11104,603690,2017-07-24,2017-11-13,up,14.03,28.66,112,104.277
11105,603690,2017-11-13,2017-12-05,down,28.66,18.58,22,-35.171
11106,603690,2017-12-05,2017-12-06,up,18.58,19.91,1,7.158
1943,603696,2016-01-04,2016-01-05,down,59.559,48.529,1,-18.519
1942,603696,2016-01-05,2016-01-07,up,48.529,65.625,2,35.228
1941,603696,2016-01-07,2016-03-08,down,65.625,27.014,61,-58.836
1944,603696,2016-03-08,2016-12-01,up,27.014,55.554,268,105.649
1945,603696,2016-12-01,2017-05-09,down,55.554,30.664,159,-44.803
1946,603696,2017-05-09,2017-06-21,up,30.664,44.24,43,44.273
1947,603696,2017-06-21,2017-07-17,down,44.24,37.41,26,-15.439
1948,603696,2017-07-17,2017-07-26,up,37.41,43.5,9,16.279
1949,603696,2017-07-26,2017-10-19,down,43.5,38.01,85,-12.621
1950,603696,2017-10-19,2017-11-29,up,38.01,40.85,41,7.472
1951,603696,2017-11-29,2017-12-01,down,40.85,38.82,2,-4.969
1952,603696,2017-12-01,2017-12-04,up,38.82,39.59,3,1.984
1953,603696,2017-12-04,2017-12-05,down,39.59,38.84,1,-1.894
1954,603696,2017-12-05,2017-12-06,up,38.84,39.14,1,0.772
10162,603698,2016-01-04,2016-01-27,down,35.839,22.024,23,-38.547
10161,603698,2016-01-27,2016-07-25,up,22.024,36.079,180,63.817
10160,603698,2016-07-25,2017-12-06,down,36.079,19.2,499,-46.783
5126,603699,2016-01-04,2017-05-11,down,21.604,14.386,493,-33.41
5127,603699,2017-05-11,2017-11-10,up,14.386,19.53,183,35.757
5128,603699,2017-11-10,2017-11-20,down,19.53,17.91,10,-8.295
5129,603699,2017-11-20,2017-11-22,up,17.91,18.9,2,5.528
5130,603699,2017-11-22,2017-12-06,down,18.9,18.45,14,-2.381
9826,603701,2016-04-12,2016-06-29,up,12.742,59.109,78,363.891
9827,603701,2016-06-29,2017-12-05,down,59.109,18.06,524,-69.446
9828,603701,2017-12-05,2017-12-06,up,18.06,18.77,1,3.931
11988,603703,2016-01-04,2016-03-01,down,30.933,16.153,57,-47.781
11987,603703,2016-03-01,2016-10-20,up,16.153,41.117,233,154.547
11986,603703,2016-10-20,2017-06-02,down,41.117,14.681,225,-64.295
11989,603703,2017-06-02,2017-10-11,up,14.681,22.8,131,55.303
11990,603703,2017-10-11,2017-11-03,down,22.8,17.3,23,-24.123
11991,603703,2017-11-03,2017-12-05,up,17.3,21.2,32,22.543
11992,603703,2017-12-05,2017-12-06,down,21.2,19.33,1,-8.821
11882,603707,2017-07-19,2017-11-10,up,10.38,28.33,114,172.929
11883,603707,2017-11-10,2017-12-05,down,28.33,21.57,25,-23.862
11884,603707,2017-12-05,2017-12-07,up,21.57,22.59,2,4.729
1191,603708,2016-12-13,2016-12-23,up,12.35,31.76,10,157.166
1192,603708,2016-12-23,2017-08-14,down,31.76,14.87,234,-53.18
1193,603708,2017-08-14,2017-10-24,up,14.87,19.78,71,33.02
1194,603708,2017-10-24,2017-11-17,down,19.78,16.53,24,-16.431
1195,603708,2017-11-17,2017-12-06,up,16.53,18.89,19,14.277
11694,603716,2016-10-31,2016-11-28,up,27.66,119.847,28,333.286
11695,603716,2016-11-28,2017-12-05,down,119.847,42.92,372,-64.188
11696,603716,2017-12-05,2017-12-06,up,42.92,44.04,1,2.61
11662,603717,2017-03-27,2017-04-11,up,17.56,49.38,15,181.207
11663,603717,2017-04-11,2017-12-05,down,49.38,26.36,238,-46.618
11664,603717,2017-12-05,2017-12-06,up,26.36,27.28,1,3.49
11665,603717,2017-12-06,2017-12-07,down,27.28,26.78,1,-1.833
1831,603718,2016-01-04,2016-01-05,down,22.437,18.647,1,-16.892
1830,603718,2016-01-05,2016-01-11,up,18.647,22.497,6,20.647
1829,603718,2016-01-11,2017-11-29,down,22.497,11.21,688,-50.171
1832,603718,2017-11-29,2017-12-06,up,11.21,11.74,7,4.728
7286,603721,2017-08-11,2017-09-05,up,8.46,49.33,25,483.097
7287,603721,2017-09-05,2017-12-05,down,49.33,28.41,91,-42.408
7288,603721,2017-12-05,2017-12-07,up,28.41,29.76,2,4.752
10700,603726,2016-04-21,2016-11-10,up,16.696,68.197,203,308.463
10701,603726,2016-11-10,2017-12-06,down,68.197,30.23,391,-55.673
11025,603727,2016-11-22,2016-12-05,up,29.718,69.392,13,133.502
11024,603727,2016-12-05,2017-12-05,down,69.392,21.15,365,-69.521
11026,603727,2017-12-05,2017-12-06,up,21.15,21.8,1,3.073
8854,603728,2017-05-09,2017-05-18,up,13.48,31.53,9,133.902
8855,603728,2017-05-18,2017-08-11,down,31.53,20.28,85,-35.68
8856,603728,2017-08-11,2017-11-14,up,20.28,27.95,95,37.821
8857,603728,2017-11-14,2017-12-05,down,27.95,20.8,21,-25.581
8858,603728,2017-12-05,2017-12-07,up,20.8,21.7,2,4.327
1786,603729,2016-01-04,2017-07-17,down,110.823,57.954,560,-47.706
1787,603729,2017-07-17,2017-11-14,up,57.954,97.79,120,68.737
1788,603729,2017-11-14,2017-11-28,down,97.79,65.85,14,-32.662
1789,603729,2017-11-28,2017-11-30,up,65.85,74.81,2,13.607
1790,603729,2017-11-30,2017-12-06,down,74.81,70.66,6,-5.547
9737,603730,2017-07-28,2017-08-02,up,35.88,47.42,5,32.163
9736,603730,2017-08-02,2017-12-06,down,47.42,33.86,126,-28.596
9738,603730,2017-12-06,2017-12-07,up,33.86,34.48,1,1.831
7786,603737,2016-06-03,2016-07-07,up,22.689,117.153,34,416.343
7787,603737,2016-07-07,2017-07-26,down,117.153,52.1,384,-55.528
7788,603737,2017-07-26,2017-11-13,up,52.1,77.68,110,49.098
7789,603737,2017-11-13,2017-12-06,down,77.68,68.94,23,-11.251
10469,603738,2016-09-28,2016-11-11,up,11.337,57.939,44,411.061
10470,603738,2016-11-11,2017-12-05,down,57.939,22.5,389,-61.166
10471,603738,2017-12-05,2017-12-06,up,22.5,23.59,1,4.844
5422,603757,2017-07-11,2017-11-13,up,26.9,73.99,125,175.056
5423,603757,2017-11-13,2017-12-06,down,73.99,54.7,23,-26.071
5424,603757,2017-12-06,2017-12-07,up,54.7,55.78,1,1.974
10746,603758,2017-05-17,2017-05-31,up,12.96,27.26,14,110.34
10747,603758,2017-05-31,2017-12-05,down,27.26,13.54,188,-50.33
10748,603758,2017-12-05,2017-12-06,up,13.54,13.93,1,2.88
10749,603758,2017-12-06,2017-12-07,down,13.93,13.81,1,-0.861
5853,603766,2016-01-04,2016-01-29,down,9.162,5.7,25,-37.787
5854,603766,2016-01-29,2016-08-17,up,5.7,9.887,201,73.456
5855,603766,2016-08-17,2017-12-06,down,9.887,6.65,476,-32.74
10738,603767,2017-06-13,2017-06-21,up,16.11,27.8,8,72.564
10737,603767,2017-06-21,2017-12-06,down,27.8,14.48,168,-47.914
10739,603767,2017-12-06,2017-12-07,up,14.48,14.95,1,3.246
10710,603768,2017-03-24,2017-04-06,up,19.58,44.68,13,128.192
10709,603768,2017-04-06,2017-12-06,down,44.68,17.72,244,-60.34
10711,603768,2017-12-06,2017-12-07,up,17.72,17.98,1,1.467
49,603776,2017-08-17,2017-08-31,up,32.22,100.3,14,211.297
50,603776,2017-08-31,2017-11-27,down,100.3,54.76,88,-45.404
51,603776,2017-11-27,2017-12-07,up,54.76,61.64,10,12.564
8778,603777,2016-10-12,2016-11-11,up,13.867,81.588,30,488.361
8779,603777,2016-11-11,2017-12-05,down,81.588,25.63,389,-68.586
8780,603777,2017-12-05,2017-12-06,up,25.63,26.26,1,2.458
10702,603778,2016-01-04,2017-06-15,up,4.792,14.98,528,212.604
10703,603778,2017-06-15,2017-12-06,down,14.98,7.31,174,-51.202
7335,603779,2016-05-16,2017-01-04,up,6.614,52.066,233,687.209
7336,603779,2017-01-04,2017-12-05,down,52.066,16.49,335,-68.329
7337,603779,2017-12-05,2017-12-06,up,16.49,16.93,1,2.668
10386,603787,2017-04-27,2017-05-18,up,7.31,30.89,21,322.572
10387,603787,2017-05-18,2017-12-05,down,30.89,12.7,201,-58.886
10388,603787,2017-12-05,2017-12-07,up,12.7,13.07,2,2.913
9315,603788,2016-01-04,2016-02-29,down,37.018,23.361,56,-36.893
9316,603788,2016-02-29,2016-07-25,up,23.361,49.764,147,113.022
9317,603788,2016-07-25,2017-01-16,down,49.764,33.111,175,-33.464
9318,603788,2017-01-16,2017-08-03,up,33.111,46.6,199,40.739
9319,603788,2017-08-03,2017-12-05,down,46.6,34.2,124,-26.609
9320,603788,2017-12-05,2017-12-06,up,34.2,35.03,1,2.427
9483,603789,2016-01-04,2017-12-06,down,34.466,11.93,702,-65.386
148,603797,2017-04-13,2017-05-04,up,7.113,32.411,21,355.659
149,603797,2017-05-04,2017-08-11,down,32.411,15.93,99,-50.85
150,603797,2017-08-11,2017-10-27,up,15.93,24.6,77,54.426
151,603797,2017-10-27,2017-11-24,down,24.6,17.66,28,-28.211
152,603797,2017-11-24,2017-12-05,up,17.66,19.55,11,10.702
153,603797,2017-12-05,2017-12-06,down,19.55,19.22,1,-1.688
10158,603798,2016-04-06,2016-11-22,up,10.233,38.117,230,272.491
10159,603798,2016-11-22,2017-12-06,down,38.117,16.87,379,-55.742
9938,603799,2016-01-04,2016-02-29,down,26.21,14.02,56,-46.509
9939,603799,2016-02-29,2017-11-01,up,14.02,100.9,611,619.686
9940,603799,2017-11-01,2017-11-20,down,100.9,75.11,19,-25.56
9941,603799,2017-11-20,2017-12-04,up,75.11,89.12,14,18.653
9942,603799,2017-12-04,2017-12-06,down,89.12,83.26,2,-6.575
10618,603800,2016-01-04,2016-01-05,down,57.206,44.924,1,-21.47
10617,603800,2016-01-05,2016-01-07,up,44.924,57.575,2,28.161
10616,603800,2016-01-07,2017-12-05,down,57.575,15.31,698,-73.409
10619,603800,2017-12-05,2017-12-06,up,15.31,15.68,1,2.417
3269,603801,2017-06-30,2017-11-16,up,33.8,58.8,139,73.964
3270,603801,2017-11-16,2017-12-06,down,58.8,47.03,20,-20.017
3271,603801,2017-12-06,2017-12-07,up,47.03,48.0,1,2.063
9597,603803,2017-04-20,2017-05-04,up,16.46,37.86,14,130.012
9598,603803,2017-05-04,2017-12-06,down,37.86,17.7,216,-53.249
9599,603803,2017-12-06,2017-12-07,up,17.7,18.32,1,3.503
11420,603806,2016-01-04,2016-01-27,down,48.008,29.711,23,-38.112
11419,603806,2016-01-27,2016-06-29,up,29.711,55.108,154,85.48
11418,603806,2016-06-29,2017-07-17,down,55.108,28.33,383,-48.592
11421,603806,2017-07-17,2017-11-15,up,28.33,41.5,121,46.488
11422,603806,2017-11-15,2017-12-05,down,41.5,31.12,20,-25.012
11423,603806,2017-12-05,2017-12-06,up,31.12,32.51,1,4.467
8388,603808,2016-01-04,2016-02-29,down,24.778,16.671,56,-32.719
8389,603808,2016-02-29,2016-11-02,up,16.671,27.652,247,65.869
8390,603808,2016-11-02,2017-06-02,down,27.652,19.944,212,-27.875
8391,603808,2017-06-02,2017-11-02,up,19.944,25.72,153,28.961
8392,603808,2017-11-02,2017-12-06,down,25.72,20.58,34,-19.984
11135,603811,2017-03-15,2017-03-30,up,18.696,64.028,15,242.469
11136,603811,2017-03-30,2017-12-06,down,64.028,28.17,251,-56.004
380,603816,2016-10-14,2016-11-03,up,29.208,68.011,20,132.851
381,603816,2016-11-03,2017-01-16,down,68.011,39.879,74,-41.364
382,603816,2017-01-16,2017-07-06,up,39.879,61.28,171,53.665
383,603816,2017-07-06,2017-09-25,down,61.28,50.0,81,-18.407
384,603816,2017-09-25,2017-11-22,up,50.0,60.94,58,21.88
385,603816,2017-11-22,2017-12-04,down,60.94,53.54,12,-12.143
386,603816,2017-12-04,2017-12-06,up,53.54,55.24,2,3.175
4957,603817,2017-02-20,2017-03-17,up,5.798,29.886,25,415.454
4958,603817,2017-03-17,2017-12-05,down,29.886,12.01,263,-59.814
4959,603817,2017-12-05,2017-12-06,up,12.01,12.27,1,2.165
1479,603818,2016-01-04,2016-02-29,down,20.334,11.506,56,-43.415
1480,603818,2016-02-29,2016-08-23,up,11.506,21.375,176,85.773
1481,603818,2016-08-23,2017-11-20,down,21.375,12.51,454,-41.474
1482,603818,2017-11-20,2017-12-06,up,12.51,14.2,16,13.509
9035,603819,2016-11-25,2016-12-16,up,12.567,50.954,21,305.459
9036,603819,2016-12-16,2017-12-05,down,50.954,16.66,354,-67.304
9037,603819,2017-12-05,2017-12-06,up,16.66,17.1,1,2.641
6716,603822,2016-04-28,2017-04-12,up,14.069,103.5,349,635.66
6717,603822,2017-04-12,2017-12-06,down,103.5,34.58,238,-66.589
11022,603823,2016-12-20,2017-01-05,up,12.648,42.258,16,234.108
11023,603823,2017-01-05,2017-12-06,down,42.258,17.08,335,-59.582
11740,603825,2017-08-02,2017-11-02,up,21.12,40.5,92,91.761
11741,603825,2017-11-02,2017-12-06,down,40.5,28.07,34,-30.691
11742,603825,2017-12-06,2017-12-07,up,28.07,29.08,1,3.598
11660,603826,2017-04-14,2017-05-05,up,9.75,28.392,21,191.2
11661,603826,2017-05-05,2017-12-06,down,28.392,14.22,215,-49.915
1939,603828,2016-03-03,2016-03-11,down,12.109,9.496,8,-21.579
1938,603828,2016-03-11,2016-11-14,up,9.496,15.185,248,59.909
1937,603828,2016-11-14,2017-12-05,down,15.185,9.4,386,-38.097
1940,603828,2017-12-05,2017-12-06,up,9.4,9.84,1,4.681
1810,603833,2017-03-28,2017-11-10,up,72.12,130.85,227,81.434
1811,603833,2017-11-10,2017-12-07,down,130.85,108.88,27,-16.79
1500,603838,2016-01-04,2016-01-27,down,19.265,11.897,23,-38.246
1499,603838,2016-01-27,2017-03-01,up,11.897,25.661,399,115.693
1498,603838,2017-03-01,2017-12-05,down,25.661,10.99,279,-57.172
1501,603838,2017-12-05,2017-12-06,up,10.99,11.73,1,6.733
7611,603839,2017-02-14,2017-02-24,up,23.831,50.287,10,111.015
7610,603839,2017-02-24,2017-12-05,down,50.287,21.97,284,-56.311
7612,603839,2017-12-05,2017-12-06,up,21.97,22.66,1,3.141
1933,603843,2016-09-05,2016-11-11,up,6.018,34.263,67,469.342
1934,603843,2016-11-11,2017-09-08,down,34.263,12.13,301,-64.597
1935,603843,2017-09-08,2017-10-31,up,12.13,18.29,53,50.783
1936,603843,2017-10-31,2017-12-06,down,18.29,16.3,36,-10.88
7297,603855,2017-05-24,2017-06-08,up,9.11,23.75,15,160.703
7298,603855,2017-06-08,2017-12-05,down,23.75,11.25,180,-52.632
7299,603855,2017-12-05,2017-12-06,up,11.25,11.72,1,4.178
7300,603855,2017-12-06,2017-12-07,down,11.72,11.56,1,-1.365
4575,603858,2016-11-18,2016-11-29,up,65.498,151.789,11,131.746
4574,603858,2016-11-29,2017-12-06,down,151.789,51.3,372,-66.203
9190,603859,2016-10-21,2017-03-23,up,8.995,88.457,153,883.402
9191,603859,2017-03-23,2017-12-06,down,88.457,20.34,258,-77.006
11406,603860,2017-08-02,2017-08-29,up,22.49,52.36,27,132.815
11407,603860,2017-08-29,2017-12-05,down,52.36,32.0,98,-38.885
11408,603860,2017-12-05,2017-12-07,up,32.0,32.84,2,2.625
10190,603861,2016-03-22,2016-08-31,up,12.19,46.608,162,282.346
10191,603861,2016-08-31,2017-12-06,down,46.608,17.57,462,-62.303
3058,603866,2016-01-04,2016-01-08,up,41.536,60.5,4,45.657
3057,603866,2016-01-08,2016-03-11,down,60.5,26.974,63,-55.415
3059,603866,2016-03-11,2016-11-08,up,26.974,49.094,242,82.005
3060,603866,2016-11-08,2017-08-11,down,49.094,32.5,276,-33.8
3061,603866,2017-08-11,2017-10-30,up,32.5,44.4,80,36.615
3062,603866,2017-10-30,2017-11-30,down,44.4,37.55,31,-15.428
3063,603866,2017-11-30,2017-12-01,up,37.55,40.99,1,9.161
3064,603866,2017-12-01,2017-12-06,down,40.99,39.0,5,-4.855
5063,603868,2016-04-18,2017-11-13,up,24.973,81.39,574,225.912
5064,603868,2017-11-13,2017-12-06,down,81.39,68.32,23,-16.058
11048,603869,2016-02-05,2016-02-15,down,28.088,25.283,10,-9.986
11047,603869,2016-02-15,2016-02-17,up,25.283,34.194,2,35.245
11046,603869,2016-02-17,2016-03-08,down,34.194,23.767,20,-30.494
11045,603869,2016-03-08,2016-10-19,up,23.767,37.092,225,56.065
11044,603869,2016-10-19,2017-12-05,down,37.092,20.61,412,-44.435
11049,603869,2017-12-05,2017-12-06,up,20.61,20.94,1,1.601
1242,603877,2017-01-09,2017-01-17,up,25.103,43.998,8,75.27
1241,603877,2017-01-17,2017-07-18,down,43.998,23.5,182,-46.588
1243,603877,2017-07-18,2017-10-24,up,23.5,31.99,98,36.128
1244,603877,2017-10-24,2017-11-24,down,31.99,24.0,31,-24.977
1245,603877,2017-11-24,2017-12-05,up,24.0,27.72,11,15.5
1246,603877,2017-12-05,2017-12-06,down,27.72,27.49,1,-0.83
11392,603878,2016-12-19,2016-12-30,up,17.701,42.337,11,139.179
11393,603878,2016-12-30,2017-12-06,down,42.337,18.21,341,-56.988
11093,603879,2017-06-14,2017-11-03,up,9.72,27.68,142,184.774
11094,603879,2017-11-03,2017-12-06,down,27.68,15.26,33,-44.87
11095,603879,2017-12-06,2017-12-07,up,15.26,16.2,1,6.16
10466,603880,2017-08-07,2017-08-29,up,14.06,35.55,22,152.845
10467,603880,2017-08-29,2017-12-06,down,35.55,22.75,99,-36.006
10468,603880,2017-12-06,2017-12-07,up,22.75,23.8,1,4.615
10453,603881,2017-02-08,2017-03-17,up,9.353,79.936,37,754.656
10454,603881,2017-03-17,2017-04-24,down,79.936,38.969,38,-51.25
10455,603881,2017-04-24,2017-05-03,up,38.969,64.798,9,66.281
10456,603881,2017-05-03,2017-12-05,down,64.798,40.5,216,-37.498
10457,603881,2017-12-05,2017-12-06,up,40.5,41.94,1,3.556
1225,603883,2016-01-04,2016-03-11,down,69.84,39.02,67,-44.129
1226,603883,2016-03-11,2017-11-13,up,39.02,63.74,612,63.352
1227,603883,2017-11-13,2017-11-24,down,63.74,54.5,11,-14.496
1228,603883,2017-11-24,2017-11-27,up,54.5,59.37,3,8.936
1229,603883,2017-11-27,2017-12-04,down,59.37,55.53,7,-6.468
1230,603883,2017-12-04,2017-12-06,up,55.53,57.91,2,4.286
5895,603885,2016-01-04,2017-12-04,down,23.826,13.11,700,-44.976
5896,603885,2017-12-04,2017-12-05,up,13.11,13.85,1,5.645
5897,603885,2017-12-05,2017-12-06,down,13.85,13.45,1,-2.888
4710,603886,2016-12-28,2017-03-21,up,12.049,35.345,83,193.344
4711,603886,2017-03-21,2017-06-01,down,35.345,17.643,72,-50.083
4712,603886,2017-06-01,2017-10-30,up,17.643,25.23,151,43.003
4713,603886,2017-10-30,2017-12-05,down,25.23,18.65,36,-26.08
4714,603886,2017-12-05,2017-12-06,up,18.65,19.38,1,3.914
10670,603887,2016-10-10,2016-11-01,up,14.511,77.725,22,435.628
10671,603887,2016-11-01,2017-12-06,down,77.725,23.81,400,-69.366
9362,603888,2016-10-28,2016-11-17,up,13.042,53.417,20,309.577
9363,603888,2016-11-17,2017-12-05,down,53.417,22.61,383,-57.673
9364,603888,2017-12-05,2017-12-06,up,22.61,23.4,1,3.494
4934,603889,2016-05-09,2016-05-20,down,13.867,10.983,11,-20.798
4935,603889,2016-05-20,2016-11-28,up,10.983,18.065,192,64.481
4936,603889,2016-11-28,2017-01-16,down,18.065,13.186,49,-27.008
4937,603889,2017-01-16,2017-04-13,up,13.186,17.285,87,31.086
4938,603889,2017-04-13,2017-11-27,down,17.285,13.49,228,-21.955
4939,603889,2017-11-27,2017-11-30,up,13.49,14.9,3,10.452
4940,603889,2017-11-30,2017-12-06,down,14.9,14.53,6,-2.483
12007,603896,2017-05-10,2017-11-15,up,13.85,69.79,189,403.899
12008,603896,2017-11-15,2017-12-06,down,69.79,44.08,21,-36.839
12009,603896,2017-12-06,2017-12-07,up,44.08,46.09,1,4.56
3807,603898,2016-01-04,2016-01-14,down,33.511,21.241,10,-36.615
3808,603898,2016-01-14,2016-09-21,up,21.241,39.12,251,84.172
3809,603898,2016-09-21,2017-11-22,down,39.12,26.21,427,-33.001
3810,603898,2017-11-22,2017-12-04,up,26.21,29.45,12,12.362
3811,603898,2017-12-04,2017-12-06,down,29.45,27.99,2,-4.958
7015,603899,2016-01-04,2016-01-05,down,21.001,18.101,1,-13.809
7014,603899,2016-01-05,2016-01-06,up,18.101,21.196,1,17.099
7013,603899,2016-01-06,2016-01-27,down,21.196,14.024,21,-33.837
7016,603899,2016-01-27,2017-11-08,up,14.024,24.95,651,77.909
7017,603899,2017-11-08,2017-11-27,down,24.95,21.7,19,-13.026
7018,603899,2017-11-27,2017-12-04,up,21.7,23.4,7,7.834
7019,603899,2017-12-04,2017-12-05,down,23.4,22.02,1,-5.897
7020,603899,2017-12-05,2017-12-06,up,22.02,23.35,1,6.04
7235,603900,2016-11-23,2016-12-08,up,14.563,40.225,15,176.214
7236,603900,2016-12-08,2017-01-16,down,40.225,21.078,39,-47.6
7237,603900,2017-01-16,2017-03-21,up,21.078,28.941,64,37.304
7238,603900,2017-03-21,2017-05-24,down,28.941,21.17,64,-26.851
7239,603900,2017-05-24,2017-12-06,up,21.17,28.51,196,34.672
7391,603901,2016-01-04,2016-01-05,down,19.166,16.809,1,-12.298
7390,603901,2016-01-05,2016-01-06,up,16.809,20.31,1,20.828
7389,603901,2016-01-06,2017-12-06,down,20.31,8.78,700,-56.77
9214,603903,2017-03-14,2017-04-11,up,14.219,72.932,28,412.919
